5.000000000000000000e+01 2.508244581084461089e+01 9.467529428594245644e+01 1.893203845397612994e+01 1.792914104181075885e+01 3.498892405959574603e+01 2.305412465899059526e+01 6.704457427727847119e+01 1.150793821234474734e+01 8.963093737046804677e+01 8.581304890839088273e+01 2.827032186620059839e-01 5.414661617187942255e+01 1.068512740237399505e+01 2.579549587609902872e+01 4.168960406331027002e+01 4.536161218532765105e+01 4.681465909439006623e+01 9.275167008723262541e+01 2.587710894221504532e+01 1.878902107845379277e+01 6.705104740545002073e+01 9.466187033519777572e+01 9.228108754437513994e+01 8.802499999234736094e+01 6.435569592361478186e+00 9.366961249291337310e+01 6.492403690544753658e+01 8.715558455252963199e+01 4.080984680559842559e+01 2.193899345083382002e+01 7.929700768946931078e+01 6.616344709917837008e+01 7.788400920220720991e+01 2.013446979017697913e+01 1.343517372983925640e+01 7.636250896376714081e+01 2.022872371008654913e+00 9.456006812986059629e+01 1.350878625092655128e+01 6.001102855296009864e+01 4.190070480114681573e+01 3.238950521340760957e+01 1.702462715636045942e+01 7.803828012931047908e+01 9.145245872555921096e+01 7.288713818612067996e+01 6.002847875670536126e+01 7.114538702985888108e+01 5.360886065111568399e+01 5.582653418029639170e+01 9.060838701495761427e+01 2.826404105443283044e+01 2.222138982909219607e+01 9.469682047271868441e+01 9.431166765213788494e+01 4.759971273125235314e+01 8.007780011081041494e+01 7.432499753364007233e+01 9.492661211569701152e+01 8.170328926167814032e+00 8.981571975086791326e+01 5.001238476679570510e+01 4.489633815732143773e+01 6.867601140293602668e+01 6.164768219402089500e+01 4.365363219561684360e+01 2.911071485409981818e+01 9.186639262189912358e+01 8.188105567349624891e+01 1.024635814751789731e+01 4.044728372039633513e+01 7.634021637802204907e+01 8.790593464783144384e+01 9.622294289531313893e+01 2.407208893342234290e+01 8.917368501350286181e+01 6.948705636882677084e+01 6.820318195833396935e+00 2.106288426564962890e+01 1.886919862673641646e+01 7.739050178778327904e+00 6.874099754282380559e+01 3.101406783515913190e+01 6.917732643122774050e+01 8.170851244184017759e+00 8.712098784014852981e+01 6.955731437019082364e+01 7.821634491565050951e+01 6.064479200345142829e+01 4.577256148378832279e+01 1.930171902599043676e+01 9.423628161141087389e+01 1.454434494476538653e+01 5.213416066410422189e+01 1.214331196250425471e+01 1.083937958914210675e+01 6.967551954104108347e+01 8.887893672786292143e+01 4.611592867218548975e+01
0.000000000000000000e+00 7.945913891124673967e+01 8.595731680287474319e+01 5.354307979403410656e+01 7.754959657952079510e+01 2.929463625864201504e+01 1.501296401251912549e+01 1.891052576520314688e+01 7.079944090442880089e-01 7.120822984438501813e+00 7.511387964878881007e+01 9.033216990885769349e+01 5.725455961666348514e+00 7.209288606268906108e+01 7.776601236859004018e+01 6.812273138898200386e+01 4.990035314084958173e+01 4.855180706721348116e+01 6.946687414454669351e+01 2.450526749028341200e+01 7.525838899482009481e+01 1.923120733277199434e+01 3.518623236993589920e+00 9.337309010167130907e+01 9.053097839296352589e+00 1.966677102688750978e+01 5.595927280456725050e+00 1.023416820437395014e+00 1.240054321438729446e+01 9.213472356634989069e+01 6.955296643220336250e+01 4.050285958086521276e+01 6.582221774260377245e-01 8.283546606102842702e+01 4.848948995371485182e+01 8.538024463263710118e+01 5.041992314510959972e+01 7.836445250519174621e+00 7.374799833194344956e+00 7.898142137959925435e+01 2.224453165125445153e+01 1.501784227697682184e+01 4.092330878413557826e+01 2.615028423016144643e+01 2.767364055641428067e+01 7.933686029515841653e+01 4.693485890127973903e+01 9.958000349287830488e+01 9.833248035579289947e+00 2.944745153133756332e+01 8.812910633065720845e+01 4.353622211410138476e+01 7.695344680046012797e+01 4.330741140032407088e+01 4.059366082852847768e+01 8.860096953666453601e+01 3.137255071906140813e+01 5.464398631696714403e+01 5.645631535911387289e+01 4.331116026709369571e+00 9.893088002621475141e+00 2.360826979399184467e+01 2.725492133209383994e-01 6.832831088431889555e+01 5.786168376986790918e+01 3.420010205120619418e+01 4.191256738906569979e+01 4.097306935799793770e+00 4.009573156496796287e+01 8.412833416386762053e+01 3.784870151134478444e+00 6.531467635588590781e+01 6.913389746003400660e+01 2.192569234103076781e+01 2.954974007030750727e+01 1.796046851974535485e+01 5.659114090832644450e+01 3.692949167491859441e+01 1.301535810021784378e+01 2.890153587357266929e+01 2.443801497099515885e+01 9.868695255574874636e+01 6.103502329252206948e+01 4.786424573732301013e+01 4.889646982207405301e+01 5.759889393730798446e+01 9.810683850489797919e+01 3.849054026075143042e+01 5.719585438577867720e+00 1.845581817661697954e+01 7.496900976798559491e-01 2.017193857792506506e+01 6.025289902423212851e+01 2.573110226336646633e+01 8.361577325263461091e+01 9.515736873967311737e+01 1.223102210758907304e+01 8.060035639433371557e+01 6.615736720411811689e+01 9.929277527098105338e+01
5.000000000000000000e+01 1.889452521356390591e+01 7.653195539357649579e+01 3.319579645803888468e+01 1.989595370540391173e+01 2.595396912090752650e+01 9.382078186501964012e+01 4.788836414281735188e+01 4.350714985074029073e+01 8.720295453087720716e+01 8.573612310055929697e+01 8.968339947881399610e+01 2.255103593208307444e+00 9.956167140237404567e+01 6.863031714046402953e+01 9.028229832728735005e+01 8.030165198986016151e+01 8.982466835016695939e+01 8.859625008308449878e+01 6.471409677365795687e+01 1.273314166647885415e+01 6.799042757517332802e+01 3.575789246351357420e+00 3.500454670120800671e+01 2.833527453640144600e+01 2.952508055750211469e+01 8.060756172255824481e+01 8.822172772144301689e+01 9.010894808276209744e+01 6.196078347106940498e+01 7.720815608634616467e+01 1.259241591925897019e+01 3.465919165611137487e+01 7.869025676154519999e+01 4.547705794855774286e+01 4.944657841439046564e+01 7.849032829850605708e+01 2.235459046394009519e+01 8.663154656831108014e+01 7.401939583684709589e+01 7.683827045078094997e+00 4.244467755297397815e+01 9.164271782548868828e+01 2.705310925772800346e+01 1.263624294893117561e+00 1.708462701449832011e+01 5.430056255823543410e+01 1.018905109859861113e+01 5.401652476301110894e+00 1.368938805346691012e+01 8.248579255023932433e+01 9.680104099519390104e+01 1.351905473841068428e+01 5.583534478098817999e+01 6.805961306547118284e+01 7.054317165128809464e+00 8.800505039197213364e+01 7.476435396225510033e+01 6.810523263227904067e+01 4.803875041451938444e+01 7.901370081780410715e+01 8.248995361460622178e+01 2.857160981315107762e+01 2.369691774501188064e+01 9.833963504943817213e+01 4.847423596281422675e+01 4.126359129010879201e+01 9.346797619193154105e+01 7.212528913274151421e+01 7.466059716326421380e+01 8.043412420969417553e+01 8.347101925603766404e+01 6.827250488272893847e+01 9.950815139770601547e+01 7.908372766931748288e+01 8.275557835559142461e+01 8.310312551985903440e+01 4.642601900729170339e+00 9.898176604332846296e+01 7.644104468788776785e+01 8.469875123028113961e+00 7.210020813458842781e+01 7.087877466599451282e+01 4.985847358220145509e+01 3.027664323925050027e+01 5.389824506535829585e+01 1.628380338028338059e+01 3.937852571751628972e+01 6.234842649941191439e+01 7.152388527858691702e+01 5.434095742690504238e+01 8.889294776933751052e+01 8.928455534956832196e+01 9.099168229664778096e+01 5.926502513297427299e+01 2.490451168752204580e+01 4.590325671365159010e+00 5.799565695545081212e+01 5.166987352560730073e+01 1.679740104421623137e-01
5.000000000000000000e+01 1.424293175237936282e+01 9.674882021478950378e+01 7.514372429754182292e+01 9.047316127986793788e+01 3.241320531590032772e+01 4.317187864272946740e+01 5.841218256267757170e+01 4.022538474534290742e+01 3.143776496208572357e+00 4.698069360185207444e+01 6.662197086745575803e+01 3.577499270904424833e+01 9.239937887806866001e+01 9.327086121963409937e+01 2.889722413361572873e+00 4.159188369483117498e+01 6.037452820685981436e+01 4.078861930098337751e+01 9.782896390126506958e+01 3.016359808717025004e+01 8.978628676092256455e+01 3.445427233829403235e+01 8.866984378652568921e+01 1.009220169104571063e+01 8.515436170935967652e+01 8.419248861374907733e+01 5.638139797259476182e+01 3.042844827982643707e+01 3.902183661206903054e+01 1.273764188917611051e+01 2.793641734005318966e+01 5.159084449330115518e+01 5.218610025818917109e+01 4.705397356766765427e+01 8.726179584924375376e+01 2.137438486595180009e+01 7.832590316553542209e+01 8.623638646339406932e+01 3.548985678600575966e+01 5.723199713095961094e+00 8.201132849019944615e+01 7.295025835199928110e+01 4.846401194048605987e+01 9.261188851002532374e+01 2.600292795080166997e+01 7.267328975007691838e+01 6.481506512828457289e+01 3.874543738116236113e+01 7.787642675177983165e+01 1.065410054539428586e+01 3.082832820036177779e+01 4.941104063548698377e+01 9.647188405392242316e+01 7.626747800161749069e+01 5.614325917813200562e+00 6.258287417939513375e+01 1.375663071190719222e+01 3.903958550523053361e+01 9.638927484599778950e+01 2.739244133170909379e+01 1.034374851145862806e+01 9.273002063980226239e+01 2.132924952106710492e+01 5.885234988660263156e+01 2.613697166371044034e+01 9.449865766630215091e+01 7.517329232787022875e+01 7.997066389378555584e+01 1.020089785674198524e+01 3.617323570528004950e+01 8.557270329087867822e+01 2.941424405285227905e+01 1.076527992669099554e+01 8.558323939545491044e+01 2.694576616577744232e+01 5.914947888244937246e+01 1.905976727119697145e+01 1.210964996551918738e+01 4.924691239411990296e+01 6.391031098176976855e+01 7.694235831623807087e+01 9.319785370816207148e+01 5.198085527088630897e+01 6.870368610428863576e+01 3.120896986945964713e+01 8.923302921485331751e+01 3.442748453031934019e+01 3.722513690472561976e+00 2.105399914272951634e+01 1.442799531455543161e+01 6.396046656067968428e+01 1.589396101907254533e+01 4.556872761946498684e+01 3.285731857216498497e+01 7.950216508326582243e+01 2.903238309740859791e+01 2.374628459624991095e+01 2.882278652254236562e+01 1.904371864539400150e+01
5.000000000000000000e+01 6.559381126503325277e+01 5.227513028680288443e+01 6.952040926778579433e+01 1.164798361280828765e+01 8.018378158113368670e+01 5.427581232271584355e+01 9.741144736382342728e+01 9.884356010177052099e+01 1.474264603643338223e+00 6.018214002746749003e+01 2.541548272360491012e+01 6.940817975591761524e+01 1.368679078382064596e+01 5.671257290703039189e+01 7.615190000399823589e+01 5.696507524257269495e+01 3.021156126947786191e+01 7.449351007973665162e+01 9.344954033225731393e+01 2.761967285032748265e+01 1.097582415779481124e+01 3.946028523494582174e+01 4.085969928938079931e+01 3.925476050327719690e+01 9.486956918421255125e+01 2.407832144635616700e+01 5.666543080024577961e+00 1.471652389316169263e+00 4.822829494093514313e+01 2.691058711197953457e+01 4.887297195188503451e+01 6.926506907202470131e+01 3.222034936996193011e+01 1.291956975985809564e+01 9.122139095104625994e+01 1.852368303142108985e+01 3.107737011350194578e+01 2.222817534058174616e+00 6.114183200138567997e+01 2.382778094188302731e+01 7.475595579955709979e+01 4.292753509662590972e+01 8.270692664070800504e+01 3.350407783231686665e+01 7.805491228520931202e+01 7.116182009270954900e+00 3.540538189242211331e+01 3.219623581175093818e+01 4.082211375427549171e+01 2.170449567865245655e+01 2.929206509940350855e+01 9.725641821325447722e+01 8.137674444380770922e+00 4.955954531061264845e+01 9.051768513926018045e+01 4.625151914530828634e+01 4.456073204256715314e+01 5.217904107587644091e+01 1.338817225271473532e+01 2.000796852022632777e+01 7.012970873738726141e+01 5.983594301288225381e+01 2.289847264610775923e+01 4.810613853717223520e+01 9.862030188559045030e+01 2.044302287023453957e+01 7.999523950723916244e+01 9.379699910829502585e+01 5.409697992695387825e+01 1.614101898310945771e+01 4.727195412717215817e+01 7.843153945420377227e+01 6.601294906084277159e+01 8.424345954412396509e+01 5.025757769718324397e+01 6.671919537795112376e-01 3.244950006443747537e+00 7.980072975117829515e+01 5.369208671456473780e+01 9.095269029493309176e+01 8.460745317881237781e+01 6.423854073107312956e+01 5.933054795824514116e+01 7.754543114721697350e+01 1.710012250171990544e+01 3.693774960552237729e+01 6.416522566569805974e+01 5.227326426788629021e+01 1.663058910366722642e+01 3.245120824046627916e+01 1.361780502956965222e+01 8.352716241017733978e+01 1.816615199919011658e+01 6.481220728404416320e+01 1.691165737122391022e+01 1.271743873184614237e+01 4.149525545655496472e+00 3.603372120906212928e+01 8.365465172902520408e+01
5.000000000000000000e+01 9.093023225998575754e+01 5.378148384460879328e+01 8.640078785388179483e+01 6.538522498092501678e+01 9.580112636768815548e+01 2.088787007182295596e+01 2.556556875052625699e+01 2.696834577969669056e+01 8.192037002690533143e+01 9.361058211870521006e+01 7.750246783899356728e+01 9.612435155508454443e+01 7.016472553251107414e-01 1.616239887437139799e+01 1.523759755948790229e+01 3.299135471764736849e+01 3.677880075358723388e+01 4.018468192036125686e+01 1.574079021015678492e+01 5.249694127055612825e+01 6.575667091627201444e+01 8.137366273677054096e+01 1.513679733845136965e+01 9.851466165485969384e+01 2.583385835117225682e+01 4.177485723336522483e+01 9.011056063681354544e+01 1.496849303069720527e+01 4.225789668617969852e+01 3.518718754198047094e+01 8.849289457233410872e+00 4.417986025948906104e+00 2.073851083124402805e+01 5.135807695120235650e+01 4.627233782997874911e+00 1.996246747073698913e+01 9.433657672396323335e+01 4.849855929462536608e+01 2.750543274718221198e+01 9.801752697354206134e+01 7.147789758100554991e+01 3.455447828050773751e+01 8.454628910609621073e+01 3.765655472840045981e+00 3.174093814372606204e+01 9.518321617318132155e+01 5.270141494199999244e+01 9.566018053508805963e+00 8.772607888276972687e+00 9.414673151908714033e+01 3.806369636033737436e+01 8.879066448827887825e+01 2.543210993106480444e+01 5.850671122248755296e+01 2.367134585660056700e+01 8.486414513698584017e+01 7.938903488310418766e+01 9.728451880965161536e+01 4.914342811125894883e+01 7.635708056577756508e+01 9.229799756546819722e+00 6.127791597774832866e+01 7.431678609516492884e+01 7.458877501815605626e+01 2.777439504811284365e+01 1.683071696914695270e+00 6.163180782271568603e+01 7.585984419102594245e+01 5.372830375142050485e+01 1.789801462391940134e+01 4.048536813688482283e+01 2.253288569905387106e+01 8.779992557200901615e+01 6.798288838097880671e+01 6.109237140210771599e+01 7.206110224438090484e+01 9.833950526485668320e+01 9.617077844536277098e+01 1.349630860070294425e+00 4.603886773779064967e+00 9.951944662403133179e+01 3.721894245717928129e+01 7.346318403314596424e+01 3.788178691266792697e+01 7.962947039364823354e+01 7.502823380002860176e+01 2.959350233877382408e+01 7.254687953681739998e+01 2.401410956717731082e+00 4.572776377504261802e+00 5.124292841875391957e+01 9.179296569745926604e+01 9.953346741579572665e+01 4.780519688821682323e+00 3.279758204235903207e+01 1.325462252969243870e+01 8.856842424090375232e+01 3.971357013633360822e+01 3.165666512080247230e+01
5.000000000000000000e+01 4.365359992084301410e+01 3.849447753274098005e+01 5.253482229496574263e+01 8.157690581830989274e+00 9.464474307131920838e+00 2.670015807500585225e+01 1.222237661736004277e+01 9.673127032711012419e+01 1.540841107133648080e+01 8.909698831742895209e+01 3.013117125275466179e+01 9.927881846897463447e+01 1.479761252727397292e+01 5.763388853260690325e+01 7.036674237485138406e+01 2.664751280319288540e+00 5.489547670395323564e+01 4.977881587466009705e+01 8.040232119515765419e+01 3.675088742914668671e+01 4.932199046162291012e+01 2.550415524875837558e+00 6.923002985484207272e+01 9.661029916702479170e+01 7.804581379014935294e+01 7.984332733033102159e+01 7.544940623585235073e+01 2.308769563070162079e+01 9.407762308228181780e+01 8.268157965096422757e+00 4.745389304951881115e+01 8.212362064469704137e+01 7.313034049668772241e+01 2.432915077341870713e+01 2.939591838989867867e+01 5.406627023488398720e+01 3.811488034382718126e+01 1.447897100399222481e+01 2.753706506465099935e+01 7.421575569215762869e+01 4.572419326298352615e+01 5.102351530980313754e+01 1.194005740101269453e+01 2.456307985233552316e+00 9.088059118731516151e+01 8.451374730711739858e+01 4.920874656855507112e+01 6.530539961651334124e+01 6.722305889387091327e+01 4.482727678140440020e+01 1.005793941628118127e+01 2.285749223667432606e+00 7.450995286583564337e+01 8.199041728212735336e+01 6.547986527527061007e+00 8.124543655709454981e+01 1.902243235067191396e+00 8.802329510773044774e+01 5.035693032560767080e+01 4.961237189896687028e+01 9.957252840948991945e+01 7.401815273824182384e+01 5.296448659742096510e+01 8.490418063217934730e+01 4.486501850019549664e+01 2.836633706440817448e+01 8.034022963622280145e+01 8.204522536888597983e+01 6.146603635272018806e+01 2.740652341860725372e+01 9.840549099685712520e+01 8.108011500010147188e+01 1.686600228511765209e+01 6.517842296907716104e+01 5.809883675008721582e+01 4.399168182522883441e+00 6.786355207713509685e+01 8.411609189373836060e+00 6.757748823296078911e+01 6.387455809501603454e+01 8.832948197263790746e+01 2.898130727761781955e+01 5.762714375605293071e+01 7.299409848346449792e+01 4.698026558588996870e+00 1.962820880967112203e+01 6.011324879043819180e+01 8.594065984637643396e+01 4.256723067257554760e+01 9.561472820178371990e+01 9.950103720357257941e+01 3.940692737650469724e+01 3.655083424694872463e+01 6.549931452873524051e+01 6.502975183477025212e+01 9.130893756536366368e+01 2.001868605409231705e+01 9.217680629933704495e+01 4.737780082286210614e+01
0.000000000000000000e+00 2.985284839515339783e+01 3.875833526925003270e+01 2.146430473488722868e+01 2.931182936008494977e+01 7.658397865589955700e+01 3.598005377712662778e+01 8.890306971957242865e+01 6.669969036531682605e+01 4.029853496366945365e+01 4.003059644678881313e+01 5.825032216971069943e+01 6.040506707752848570e+01 3.070958198022093555e+01 2.175671000244772113e+00 5.676497698550332416e+01 3.234689377669426591e+01 7.762295410468331625e+01 8.872382155041287888e+01 3.451892946788647265e+01 3.589781766758552095e+01 9.865734097711424511e+01 7.896984914534247935e+01 7.832022359287365987e+01 2.419158696106993389e+01 9.244762630872585873e+01 5.914609750689211154e+01 4.695460584140968763e+01 2.431246377021818361e+01 6.978340281393580824e+01 7.916018445725322294e+01 4.133073635312414496e+01 7.627870533109108919e+01 6.941855350526968493e+01 2.784894659579862974e+01 6.833056987069802801e+01 1.138341694300933860e+01 5.015043731747841349e+01 5.119412259742374971e+01 7.450163759706370570e+01 7.587609243600719822e+01 5.771183048462943077e+01 1.715365296372928228e+00 1.297373385888158737e+01 6.194789811380406519e+01 8.694584324398714159e+01 6.163807273707366363e+00 7.984270278877943383e+01 5.028798565166090384e+01 6.750944114173333332e+01 2.559351009369992269e+00 4.037748408971104652e+01 9.309459478639415408e+01 1.433320590939995931e+01 2.082884575359039658e+01 3.934015515425573994e+01 4.817709762776788551e+01 4.455102703937874331e+00 7.699129433189577654e+00 5.960806825433863310e+01 3.874901568189925705e-01 2.405781198054636150e+01 2.667490930844125074e+01 2.454652783491571100e+01 9.242355055997644797e+01 2.096188179877326263e+01 6.507248805169247419e+01 1.898666361023115812e+01 9.235980516856943723e+01 7.411502324492025195e+01 2.077540950802747588e+01 5.726713940621080212e+01 5.550576220342539102e+01 6.616044682562494117e-01 8.664874862654177434e+01 2.541150139476122760e+01 6.989039270957349004e+01 9.259122520954610636e+00 4.651590404109664689e+01 3.728127849417132467e+01 7.142554650384528259e+01 2.757662706709853495e+01 1.053497840053602097e+01 2.633900676798616303e+01 5.516745973545233994e+00 9.897255673859454816e+01 3.428452551158616046e+01 8.907200578145392456e+01 5.051837630774597443e+01 9.329962447972599193e+01 4.861381578276924387e+01 1.795122434319190674e+01 2.410435750392594301e+01 4.135296897834360408e+01 1.159623717242866903e+01 6.515500436451625887e+01 6.450878277442607001e+00 4.731250659654645574e+01 5.441959169162411314e+01 9.597654637490161633e+01
5.000000000000000000e+01 4.222796243645912284e+01 8.848073380811533184e+01 5.000841281402325933e+01 6.178331337747837892e+01 8.414727061729051627e+01 5.408195729640357285e+01 9.611560622604595494e+01 8.873266003063488938e+01 3.909179846354248156e+01 7.371282152663160048e+01 1.610947365762364214e+01 2.368537421975833723e+01 8.763612209218662485e+01 2.880140849769870925e+01 9.311964080750175299e+01 1.669854596927733326e+01 4.805683399761151264e+01 1.860992994365116004e+01 7.275273322362589568e+01 6.718862034326464538e+01 3.083880841543237139e+01 1.669755542568959328e+01 9.418295798121876317e+01 6.709045477434573002e+01 6.028698182798349592e+01 7.081243526718920123e+01 8.818742016847735954e-01 1.030160629693486207e+01 8.516209419412804493e+01 3.463836956663045896e+01 7.479515491972249208e+01 8.945817059893454370e+01 9.451542412620037226e+01 9.881587069967355319e+01 8.849951391953338486e+01 2.884153602041653741e+01 7.800493841434888509e+01 7.255558672222863947e+01 4.116452372253377234e+01 8.291280794850644043e+01 4.310676767929074771e+01 1.675968435118324606e+01 5.871882810662931718e+01 1.290358721357721627e+01 9.436824218064190006e+01 9.553574872820025377e+00 3.006484493189404006e+01 3.786453440251251834e+01 1.143894833247924936e+01 4.049066944259731571e+01 4.547715079800713767e+01 2.184045993203675984e+00 7.873599721684277242e+00 5.012578028673078023e+01 2.997115913500966045e+01 8.450147395051331500e+01 3.767142291676583987e+00 9.257758617722227257e+01 1.172316186630609813e+01 4.833465144772630673e+00 5.102867658977125842e+01 9.161620562123222555e+01 6.080546003851161885e+01 1.904212090434806015e+01 5.865232071166588668e+01 5.090603673430153719e+01 5.046163809450798787e+00 5.481891584501367021e+01 8.025535364377446967e+01 7.771152144240207349e+01 3.278223155810571399e+01 2.919029293223859156e+01 4.144330683103749635e+01 5.530247285357076947e+01 7.711845928454053478e+00 1.600778681579920715e+01 1.266507677553767586e+01 6.424901467856663828e+01 6.062324314676759940e+01 8.920296180196260138e+01 2.637484695575454907e+01 3.614784247400417883e+01 9.926825931873626985e+01 3.201668466782564337e+01 6.336502178189814316e+01 1.844670614837961153e+01 7.775656180083407776e+01 1.219329531078775553e+01 8.222323701761068548e+01 3.369840726753896831e+01 6.738150966831115340e+01 7.320608094882359751e+01 2.297147792719307446e+01 2.732294573602482757e+01 3.478224770581672676e+00 4.235292906048368877e+01 4.137675983827408999e+01 5.726097455414120674e+01 1.301026034800961639e+01
0.000000000000000000e+00 2.615935154393130802e+01 3.347586055724147514e+01 6.515487781789821042e+01 2.958032080185530788e+01 7.374248307451932760e+01 5.200518417062868082e+01 7.492981457138294843e+01 7.528330838717309348e+01 2.448121794201627566e+01 7.859930351854636399e+01 4.021880794076759713e+01 8.195211562299131458e+01 5.287219526974661221e+01 8.055213425493337809e+01 5.352737247321734770e+01 9.421319411524130771e+00 4.824090616361348083e+01 6.326227926798033252e+00 7.798115704158814765e+01 8.403677357106744239e+01 8.138141850944469624e+00 7.633427276245583926e+01 4.576190261140366999e+01 6.557706732857960219e+01 6.513080097363943821e+01 2.833307614935870333e+01 8.243003801775653017e+01 1.443718990631692733e+00 9.911664349737087321e+01 4.312377505719222626e+01 9.397929443494325596e+01 1.993675399988479313e+01 8.677894329338265322e+01 2.541145195990680605e+01 8.643549357106886077e+01 7.448747856220447261e+01 8.985245171619315840e+01 6.795850948838501893e+01 1.087947671864641919e+01 8.283432683999148338e+00 6.747837858301977576e+01 7.717792631966851502e+01 8.554881467565729736e+01 6.885498153251620579e+01 9.726379137927970930e+01 2.970212619368253115e+01 3.410906742494134392e+01 5.715677884843895384e+00 8.497589732959312414e+01 2.398121909741625046e+01 7.193573564623247307e+01 6.550049819793038353e+01 7.398823059337190955e+01 5.131608881135690581e+01 8.915685147552688150e+00 8.662624154538963239e+01 9.613257231279439452e+01 1.047498459054919628e+01 9.848581191301383342e+01 6.270025265202450981e+01 8.184422207902099444e+01 8.946063024885478399e+01 8.077915427850541619e+01 4.494308772751472958e+01 6.824374749676054819e+01 5.511663705380664524e+00 3.842170245475629287e+01 4.420756002013747121e+01 8.843546062146434572e-01 8.114293169721939591e+01 7.875075901662410160e+01 4.503733910092613257e+01 2.782028927709472299e+01 8.710594116482962335e+00 9.721195802051451551e+01 1.098784972865171028e+01 4.829538876126926894e+00 3.477415329485491213e+01 9.543332069962477249e+01 4.227871208185995933e+00 6.807328948351476505e+00 2.913432252062362338e+01 4.375653650757089963e+01 7.524479612723223454e+01 2.545096453572278605e+01 3.993790993587239768e+01 8.197922314786747222e+01 2.278422887209381287e+01 2.320013379010036303e+01 8.332522590999232648e+01 7.286864141159080077e+01 9.585378006001934637e+01 8.287980226938680062e+01 6.784079128362374433e+01 7.193220157032554241e+00 1.009742628874653647e+01 2.443251667834266527e+01 7.821433235757547209e+01 3.388393299612339860e+01
